"","ID","order","arena","date","act","soc"
"104","0006E906DE",15,"A","2014-09-05",0.0144344036693979,-0.147187613937467
"105","0006E90942",5,"A","2014-09-04",2.01568034430498,-2.36246690789357
"106","0006E942C5",13,"A","2014-09-05",-1.09913717613156,-0.0657915790145677
"107","0006E94D43",9,"A","2014-09-04",-0.878505893714915,-0.566106002405571
"108","0006E9EBF1",8,"B","2014-09-04",2.91666121426875,1.13099919093146
"109","0006F1E398",2,"B","2014-09-04",-2.163533172209,-0.0853237221420477
"110","0006F22AD4",10,"B","2014-09-04",-1.77202293674979,0.0788369314246503
"111","0006F23BFF",12,"B","2014-09-04",-1.35221076541535,-0.165689121690802
"112","0006F24BAA",7,"A","2014-09-04",-1.75674410845616,0.248030369565116
"113","00069D1349",16,"B","2014-09-07",-0.695417772868995,0.731180837220253
"114","0006AA127F",14,"B","2014-09-07",-0.70168173086777,0.240334080622532
"115","0006C76169",4,"B","2014-09-07",-1.168275120691,0.140867634850476
"116","0006C77BF4",2,"B","2014-09-07",-1.96939633664482,-0.227523429509089
"117","0006C86599",13,"A","2014-09-07",-0.61447267308,-0.773212336477236
"118","0006D76E62",15,"A","2014-09-07",-0.954256131554474,-0.00132862148573543
"119","0006E91947",12,"B","2014-09-07",-0.410786739055384,-0.692330113506394
"120","0006EA7863",8,"B","2014-09-07",-0.873271703166896,0.438607053775093
"121","0006EB42F7",9,"A","2014-09-07",-1.91308849233845,0.19112632283919
"122","0006EE21E9",6,"B","2014-09-07",0.0792956671114663,-0.0499649909119629
"123","0006EE2405",3,"A","2014-09-07",-1.5502166115372,0.509087692123988
"124","0006EE4FA5",10,"B","2014-09-07",-2.19716016926677,0.0983439778585964
"125","0006F227CA",1,"A","2014-09-07",0.645936129528809,-2.19324038434311
"126","0006F246D9",5,"A","2014-09-07",-1.70021501867073,-0.0387749741153225
"127","0007283AB7",11,"A","2014-09-07",-1.75638073914252,0.0167844124972979
"128","00074F0993",7,"A","2014-09-07",-0.830120500255137,0.0587779429363561
"129","0006A941D6",10,"B","2014-09-10",-1.26724584313214,-0.0789273528002288
"130","0006C75ECE",16,"B","2014-09-10",-0.421255769050051,-0.0600569213299134
"131","0006C7673B",15,"A","2014-09-10",-1.92014606330138,0.235794319609544
"132","0006C7673F",5,"A","2014-09-10",-0.922729905191524,0.296966821458954
"133","0006C7819D",9,"A","2014-09-10",-1.59888272796079,0.307190126428942
"134","0006D77323",7,"A","2014-09-10",0.116976352322192,-0.138617957740538
"135","0006E022A0",2,"B","2014-09-10",-1.12688126777797,-0.20693717109362
"136","0006E9150F",1,"A","2014-09-10",-2.12247082895848,0.352493417394959
"137","0006E9AFB5",11,"A","2014-09-10",-1.78302755424953,0.0522981137523583
"138","0006EA33BE",13,"A","2014-09-10",-0.565746063783747,-0.723682160314557
"139","0006EA374F",3,"A","2014-09-10",1.80012012204299,-0.343789434824247
"140","0006EE1641",14,"B","2014-09-10",2.88086158107273,4.07658102032331
"141","0006EE186B",6,"B","2014-09-10",-1.60160971975227,-0.225516074464891
"142","0006F219CA",4,"B","2014-09-10",-0.967401926746502,0.0162728940403456
"143","0006F241DB",12,"B","2014-09-10",2.65014554278591,1.32607939752894
"144","0006F24D76",8,"B","2014-09-10",-0.943509616234257,-0.233951967621466
"145","0006A94424",11,"A","2014-09-14",-1.51418515720722,-0.298612991094685
"146","0006C858A6",9,"A","2014-09-14",-2.58252563495094,0.0133211716941105
"147","0006C8A4A7",15,"A","2014-09-14",-1.98937093584557,0.250695723268518
"148","0006D12DB5",13,"A","2014-09-14",-1.7609928487301,0.075917634686755
"149","0006DE9E91",8,"B","2014-09-14",0.160605305287349,-0.0133664984424304
"150","0006DEC4F0",6,"B","2014-09-14",-1.68884494488825,0.0175680181049062
"151","0006DEC8EF",4,"B","2014-09-14",-1.05629175276405,0.39669410558511
"152","0006E93556",10,"B","2014-09-14",-0.108306948152845,-1.35101286045793
"153","0006E93571",16,"B","2014-09-14",2.33738210064682,-3.20300709769169
"154","0006E9FD91",14,"B","2014-09-14",-1.49427772021619,-0.255055078035553
"155","0006EA2FCD",2,"B","2014-09-14",-1.93375715457261,0.0528871921515419
"156","0006EA3FAF",3,"A","2014-09-14",-1.60741734115627,0.373420594584768
"157","0006EA4D46",12,"B","2014-09-14",-0.363657130423381,0.174980178337275
"158","0006F20AE3",1,"A","2014-09-14",-1.51818123974055,-0.226805406330368
"159","0006F23614",5,"A","2014-09-14",-2.10358519968057,-0.16135940984301
"160","0006F23DA8",7,"A","2014-09-14",-1.22749482004296,0.364373198834035
